"Fa","Fb","Foil","Fshear","K","Nca","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","phi","phia","phib","phic","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.61219e+04,nan,nan,nan,nan,1,2.10658e+00,2.10658e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.60371e+04,nan,nan,nan,nan,1,2.11025e+00,2.11025e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.59523e+04,nan,nan,nan,nan,1,2.11392e+00,2.11392e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.58675e+04,nan,nan,nan,nan,1,2.11759e+00,2.11759e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.57827e+04,nan,nan,nan,nan,1,2.12126e+00,2.12126e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.56979e+04,nan,nan,nan,nan,1,2.12493e+00,2.12493e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.56131e+04,nan,nan,nan,nan,1,2.12860e+00,2.12860e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.55283e+04,nan,nan,nan,nan,1,2.13227e+00,2.13227e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.54435e+04,nan,nan,nan,nan,1,2.13594e+00,2.13594e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.53587e+04,nan,nan,nan,nan,1,2.13961e+00,2.13961e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.52739e+04,nan,nan,nan,nan,1,2.14328e+00,2.14328e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.51891e+04,nan,nan,nan,nan,1,2.14695e+00,2.14695e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.51043e+04,nan,nan,nan,nan,1,2.15062e+00,2.15062e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.50195e+04,nan,nan,nan,nan,1,2.15429e+00,2.15429e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.49347e+04,nan,nan,nan,nan,1,2.15796e+00,2.15796e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.48499e+04,nan,nan,nan,nan,1,2.16163e+00,2.16163e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.47652e+04,nan,nan,nan,nan,1,2.16530e+00,2.16530e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.46804e+04,nan,nan,nan,nan,1,2.16897e+00,2.16897e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.45956e+04,nan,nan,nan,nan,1,2.17264e+00,2.17264e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.45108e+04,nan,nan,nan,nan,1,2.17631e+00,2.17631e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.44260e+04,nan,nan,nan,nan,1,2.17998e+00,2.17998e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.43412e+04,nan,nan,nan,nan,1,2.18365e+00,2.18365e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.42564e+04,nan,nan,nan,nan,1,2.18732e+00,2.18732e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.41716e+04,nan,nan,nan,nan,1,2.19099e+00,2.19099e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.40868e+04,nan,nan,nan,nan,1,2.19466e+00,2.19466e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.40020e+04,nan,nan,nan,nan,1,2.19833e+00,2.19833e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.39172e+04,nan,nan,nan,nan,1,2.20200e+00,2.20200e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.38324e+04,nan,nan,nan,nan,1,2.20567e+00,2.20567e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.37476e+04,nan,nan,nan,nan,1,2.20934e+00,2.20934e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.36629e+04,nan,nan,nan,nan,1,2.21301e+00,2.21301e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.35781e+04,nan,nan,nan,nan,1,2.21668e+00,2.21668e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.34933e+04,nan,nan,nan,nan,1,2.22035e+00,2.22035e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.34085e+04,nan,nan,nan,nan,1,2.22402e+00,2.22402e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.33237e+04,nan,nan,nan,nan,1,2.22769e+00,2.22769e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.32389e+04,nan,nan,nan,nan,1,2.23136e+00,2.23136e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.31541e+04,nan,nan,nan,nan,1,2.23503e+00,2.23503e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.30693e+04,nan,nan,nan,nan,1,2.23870e+00,2.23870e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.29845e+04,nan,nan,nan,nan,1,2.24237e+00,2.24237e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.28997e+04,nan,nan,nan,nan,1,2.24604e+00,2.24604e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.28149e+04,nan,nan,nan,nan,1,2.24971e+00,2.24971e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.27301e+04,nan,nan,nan,nan,1,2.25338e+00,2.25338e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.26453e+04,nan,nan,nan,nan,1,2.25705e+00,2.25705e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.25605e+04,nan,nan,nan,nan,1,2.26072e+00,2.26072e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.24758e+04,nan,nan,nan,nan,1,2.26439e+00,2.26439e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.23910e+04,nan,nan,nan,nan,1,2.26806e+00,2.26806e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.23062e+04,nan,nan,nan,nan,1,2.27173e+00,2.27173e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.22214e+04,nan,nan,nan,nan,1,2.27540e+00,2.27540e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.21366e+04,nan,nan,nan,nan,1,2.27907e+00,2.27907e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.20518e+04,nan,nan,nan,nan,1,2.28274e+00,2.28274e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.19670e+04,nan,nan,nan,nan,1,2.28641e+00,2.28641e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.18822e+04,nan,nan,nan,nan,1,2.29008e+00,2.29008e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.17974e+04,nan,nan,nan,nan,1,2.29375e+00,2.29375e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.17126e+04,nan,nan,nan,nan,1,2.29742e+00,2.29742e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,3.16278e+04,nan,nan,nan,nan,1,2.30109e+00,2.30109e+00,5.00000e-03,5.00000e-03
